# Current_8500.csv run at 2000-09-01 12:00:00 PDT on 9883 links
link_name,currA_real,currA_imag,currB_real,currB_imag,currC_real,currC_imag
LN5587291-4,212.418255,-233.784927,-315.137516,-55.311205,39.783168,229.910378
LN6261021-1,436.777799,-384.763514,-541.351927,-165.998325,50.692498,485.676526
LN5775438-1,254.791373,-285.017001,-340.849793,-59.416085,41.533497,235.281198
LN6381844-1,279.987173,-317.818078,-398.805564,-65.890107,56.261133,275.067257
LN6318767-1,278.685117,-316.193766,-398.805564,-65.890107,50.593281,259.588977
LN6247127-3,208.274361,-227.961000,-311.569779,-55.021770,32.149652,210.431444
LN6139646-1,281.290289,-319.406707,-398.805564,-65.890107,56.865445,276.755511
LN5745355-1,415.754588,-361.127623,-515.246283,-160.531042,42.804055,461.063586
LN6108125-3,208.274361,-227.961000,-311.569779,-55.021770,32.149652,210.431444
LN6291242-1,440.664612,-388.958138,-541.351927,-165.998325,50.955098,486.523537
LN5863714-4,203.992278,-221.755300,-249.643001,-52.778158,30.130775,205.463689
LN6077798-1,203.992278,-221.755300,-249.643001,-52.778158,30.130775,205.463689
LN5920279-4,248.748925,-277.019444,-339.949029,-59.323307,41.000754,233.877312
LN6137009-2,278.685117,-316.193766,-398.805564,-65.890107,53.288265,266.905098
LN5799561-2,104.287778,-65.504083,-130.640458,-57.642073,24.179099,173.122930
LN6201850-1,94.448040,-53.549752,-108.268517,-54.165629,18.435814,157.309770
LN5986921-1,208.734056,-228.611664,-311.569779,-55.021770,34.649561,216.673965
LN5866308-1,421.690412,-368.016794,-515.246283,-160.531042,42.804055,461.063586
LN6290240-2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
LN6200527-1,96.772802,-56.381400,-120.424485,-56.035886,19.745644,160.845240
LN5927383-1,1.765825,-1.966423,-9.012533,-1.860749,1.185669,3.692728
LN6167731-1,211.956684,-233.147527,-311.569779,-55.021770,35.738194,219.449968
LN6412354-1,416.277189,-361.734466,-515.246283,-160.531042,42.804055,461.063586
LN6381820-1,278.685117,-316.193766,-398.805564,-65.890107,51.113091,260.996356
LN5654472-1,436.777799,-384.763514,-541.351927,-165.998325,50.955098,486.523537
LN5957493-1,94.448040,-53.549752,-120.424485,-56.035886,18.961017,158.721106
LN6078768-1,94.448040,-53.549752,-109.733515,-54.391044,18.961017,158.721106
LN5833624-2,4.282083,-6.205700,-61.347458,-2.219605,2.018877,4.967755
LN6290198-1,210.266716,-230.786831,-311.569779,-55.021770,34.649561,216.673965
LN6260929-1,278.685117,-316.193766,-395.081453,-65.432801,49.809142,257.471702
LN6412355-1,416.277189,-361.734466,-515.246283,-160.531042,42.804055,461.063586
LN6381853-1,283.034089,-321.521146,-398.805564,-65.890107,58.122920,280.289772
LN5576174-4,254.791373,-285.017001,-340.849793,-59.416085,41.533497,235.281198
LN5896825-1,103.423456,-64.458767,-130.640458,-57.642073,20.781893,163.668066
LN5745347-1,94.448040,-53.549752,-120.424485,-56.035886,19.745644,160.845240
LN6078776-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
LN6413700-1,275.715176,-312.357901,-384.426303,-64.165718,46.080016,247.427202
LN5503544-1,247.028884,-274.713724,-339.949029,-59.323307,40.573658,232.758067
LN6318761-1,279.987173,-317.818078,-398.805564,-65.890107,54.734455,270.841148
LN5473436-1,103.423456,-64.458767,-130.640458,-57.642073,21.597885,165.923931
LN5563942-4,414.015217,-359.087777,-515.246283,-160.531042,41.326882,456.832493
LN5863714-3,203.992278,-221.755300,-249.643001,-52.778158,30.130775,205.463689
LN5861005-3,283.034089,-321.521146,-398.805564,-65.890107,57.621432,278.878750
LN6291253-1,92.563770,-51.240927,-108.268517,-54.165629,-3.549794,99.872347
LN6321372-2,247.028884,-274.713724,-339.949029,-59.323307,40.787510,233.317607
LN6200532-1,98.068627,-57.957108,-120.424485,-56.035886,20.781893,163.668066
LN5654480-1,1.765825,-1.966423,-9.012533,-1.860749,1.185669,3.692728
LN5594212-1,236.020283,-259.761030,-339.949029,-59.323307,40.573658,232.758067
LN5715052-1,421.690412,-368.016794,-516.102429,-160.688620,42.804055,461.063586
LN5591710-2,252.193374,-281.595445,-339.949029,-59.323307,41.533497,235.281198
LN5896834-1,414.883548,-360.109377,-515.246283,-160.531042,42.804055,461.063586
LN5682346-2,4.282083,-6.205700,-61.347458,-2.219605,2.018877,4.967755
LN6018336-1,414.015217,-359.087777,-515.246283,-160.531042,42.608571,460.500481
LN6291252-1,93.077289,-51.869338,-108.268517,-54.165629,18.435814,157.309770
LN5836178-1,281.290289,-319.406707,-398.805564,-65.890107,56.261133,275.067257
LN5775442-1,463.059949,-354.114067,-522.099854,-202.807197,20.410693,523.726855
LN5563901-2,247.028884,-274.713724,-339.949029,-59.323307,40.573658,232.758067
LN5533786-1,279.987173,-317.818078,-398.805564,-65.890107,56.261133,275.067257
LN6504018-1,423.447186,-370.038878,-516.102429,-160.688620,44.791508,466.994920
LN6198039-1,278.685117,-316.193766,-398.805564,-65.890107,50.593281,259.588977
LN5533797-1,1.765825,-1.966423,-2.827676,-0.585866,1.185669,3.692728
LN5535139-1,254.791373,-285.017001,-340.849793,-59.416085,41.533497,235.281198
LN6348948-1,278.685117,-316.193766,-398.805564,-65.890107,54.734455,270.841148
LN5473436-2,103.423456,-64.458767,-130.640458,-57.642073,21.292613,165.079404
LN5513564-1,440.664612,-388.958138,-541.351927,-165.998325,61.963223,522.091786
LN5624288-1,278.685117,-316.193766,-395.081453,-65.432801,47.979713,252.539916
LN5532768-1,3.517570,-5.096451,-59.891470,-2.161994,2.018877,4.967755
LN5561442-1,278.685117,-316.193766,-398.805564,-65.890107,54.734455,270.841148
LN6504019-5,435.371650,-383.214874,-541.351927,-165.998325,50.692498,485.676526
LN5714063-2,203.992278,-221.755300,-249.643001,-52.778158,29.567917,204.081268
LN5679695-1,210.266716,-230.786831,-311.569779,-55.021770,34.649561,216.673965
LN5866268-1,435.371650,-383.214874,-541.351927,-165.998325,50.692498,485.676526
LN6170293-1,96.256917,-55.754852,-120.424485,-56.035886,19.745644,160.845240
LN5861005-2,283.034089,-321.521146,-398.805564,-65.890107,57.621432,278.878750
LN6320324-1,208.274361,-227.961000,-311.569779,-55.021770,32.149652,210.431444
LN5805728-1,236.020283,-259.761030,-337.666033,-59.126380,40.573658,232.758067
LN5895804-1,203.992278,-221.755300,-249.643001,-52.778158,29.567917,204.081268
LN5587291-3,212.418255,-233.784927,-315.137516,-55.311205,39.783168,229.910378
LN5503575-1,104.287778,-65.504083,-130.640458,-57.642073,23.419742,170.998948
LN5896833-1,390.972210,-391.409274,-531.626740,-123.890634,82.302019,453.412701
LN6137009-1,278.685117,-316.193766,-398.805564,-65.890107,52.770770,265.497078
LN6321372-3,247.028884,-274.713724,-339.949029,-59.323307,40.787510,233.317607
LN5473440-1,436.250475,-384.186055,-541.351927,-165.998325,50.692498,485.676526
LN6504019-6,11.924464,-13.175995,-25.249499,-5.309705,5.900990,18.681606
LN6326450-1,414.361619,-359.498995,-515.246283,-160.531042,42.804055,461.063586
LN6412356-1,1.765825,-1.966423,-2.827676,-0.585866,1.185669,3.692728
LN6247127-2,208.274361,-227.961000,-311.569779,-55.021770,32.149652,210.431444
LN6078775-1,1.765825,-1.966423,-2.827676,-0.585866,1.185669,3.692728
LN5769126-1,208.274361,-227.961000,-311.569779,-55.021770,32.705575,211.816713
LN5561439-2,4.282083,-6.205700,-59.891470,-2.161994,2.018877,4.967755
LN5715002-1,279.987173,-317.818078,-398.805564,-65.890107,56.261133,275.067257
LN5563942-5,414.015217,-359.087777,-515.246283,-160.531042,41.326882,456.832493
LN5591731-1,250.470690,-279.311298,-339.949029,-59.323307,41.533497,235.281198
LN5594239-1,96.772802,-56.381400,-120.424485,-56.035886,20.781893,163.668066
LN5576174-3,254.791373,-285.017001,-340.849793,-59.416085,41.533497,235.281198
LN6413954-1,283.034089,-321.521146,-398.805564,-65.890107,57.621432,278.878750
LN6047557-3,208.274361,-227.961000,-311.569779,-55.021770,32.149652,210.431444
LN5799408-1,208.274361,-227.961000,-311.569779,-55.021770,33.540530,213.901872
LN6170302-1,92.563770,-51.240927,-108.268517,-54.165629,-3.869307,99.027941
LN5992960-1,414.361619,-359.498995,-515.246283,-160.531042,42.804055,461.063586
LN5679696-1,210.266716,-230.786831,-311.569779,-55.021770,34.649561,216.673965
LN5987954-1,279.987173,-317.818078,-398.805564,-65.890107,54.734455,270.841148
LN6259984-1,208.274361,-227.961000,-311.569779,-55.021770,34.649561,216.673965
LN5534969-3,208.274361,-227.961000,-310.990459,-54.997763,32.149652,210.431444
LN5807070-1,275.715176,-312.357901,-384.426303,-64.165718,46.080016,247.427202
LN6504020-2,423.447186,-370.038878,-516.102429,-160.688620,44.791508,466.994920
LN5561439-3,4.282083,-6.205700,-59.891470,-2.161994,2.018877,4.967755
LN6380805-1,211.956684,-233.147527,-311.569779,-55.021770,34.649561,216.673965
LN6167731-2,212.418255,-233.784927,-311.569779,-55.021770,35.738194,219.449968
LN6321409-1,440.664612,-388.958138,-541.351927,-165.998325,61.963223,522.091786
LN5653452-1,210.266716,-230.786831,-311.569779,-55.021770,34.649561,216.673965
LN6229819-1,0.303068,-0.446586,-0.580734,-0.020242,0.225766,0.551164
LN6290199-1,210.266716,-230.786831,-311.569779,-55.021770,34.649561,216.673965
LN5563942-3,390.972210,-391.409274,-531.626740,-123.890634,82.302019,453.412701
LN5927296-1,278.685117,-316.193766,-395.081453,-65.432801,50.593281,259.588977
LN6048634-1,435.371650,-383.214874,-541.351927,-165.998325,50.692498,485.676526
LN5576174-2,253.929238,-283.881594,-340.849793,-59.416085,41.533497,235.281198
LN6018331-1,104.287778,-65.504083,-130.640458,-57.642073,21.597885,165.923931
LN6351511-1,94.448040,-53.549752,-108.268517,-54.165629,18.961017,158.721106
LN5594242-1,436.777799,-384.763514,-541.351927,-165.998325,50.955098,486.523537
LN5563901-3,247.028884,-274.713724,-339.949029,-59.323307,40.573658,232.758067
LN5472390-2,0.303068,-0.446586,-0.580734,-0.020242,0.225766,0.551164
LN5958866-1,94.448040,-53.549752,-108.268517,-54.165629,18.435814,157.309770
LN5799561-1,104.807262,-66.126920,-130.640458,-57.642073,24.179099,173.122930
LN5534969-2,208.274361,-227.961000,-310.990459,-54.997763,32.149652,210.431444
LN6321427-1,91.708839,-50.186515,-108.268517,-54.165629,-3.869307,99.027941
LN5957526-1,423.447186,-370.038878,-516.102429,-160.688620,42.804055,461.063586
LN5558790-1,283.034089,-321.521146,-398.805564,-65.890107,57.621432,278.878750
LN5889821-1,247.028884,-274.713724,-339.949029,-59.323307,40.787510,233.317607
LN6350529-1,211.956684,-233.147527,-311.569779,-55.021770,34.649561,216.673965
LN5920279-5,248.748925,-277.019444,-339.949029,-59.323307,41.000754,233.877312
LN5527264-8,208.274361,-227.961000,-311.569779,-55.021770,32.149652,210.431444
LN5761784-1,208.274361,-227.961000,-311.569779,-55.021770,32.149652,210.431444
LN6078767-1,96.772802,-56.381400,-120.424485,-56.035886,20.264558,162.256648
LN5714063-3,203.992278,-221.755300,-249.643001,-52.778158,29.567917,204.081268
LN6321420-1,283.034089,-321.521146,-398.805564,-65.890107,56.865445,276.755511
LN5623418-1,203.992278,-221.755300,-249.643001,-52.778158,29.567917,204.081268
LN5587291-1,236.020283,-259.761030,-336.146683,-58.998619,40.033377,231.356356
LN5745257-1,278.685117,-316.193766,-388.963222,-64.697205,47.979713,252.539916
LN6018341-1,92.563770,-51.240927,-108.268517,-54.165629,18.435814,157.309770
LN5503480-1,248.748925,-277.019444,-339.949029,-59.323307,41.533497,235.281198
LN6291252-2,93.077289,-51.869338,-108.268517,-54.165629,18.435814,157.309770
LN5594236-1,104.287778,-65.504083,-130.640458,-57.642073,24.179099,173.122930
LN5805762-1,414.361619,-359.498995,-515.246283,-160.531042,42.608571,460.500481
LN5513564-2,462.884506,-353.927312,-522.099854,-202.807197,20.410693,523.726855
LN5561442-2,278.685117,-316.193766,-398.805564,-65.890107,54.217858,269.432921
LN6138595-1,208.274361,-227.961000,-311.569779,-55.021770,32.149652,210.431444
LN6381858-1,0.000000,0.000000,0.000000,0.000000,0.272537,0.846617
LN5531195-1,91.708839,-50.186515,-101.356228,-53.134269,-3.869307,99.027941
LN5745348-1,103.423456,-64.458767,-125.684029,-56.860576,20.781893,163.668066
LN6047595-3,3.517570,-5.096451,0.000000,0.000000,2.018877,4.967755
LN6047595-2,3.517570,-5.096451,0.000000,0.000000,2.018877,4.967755
LN5682346-3,4.282083,-6.205700,-61.347458,-2.219605,2.018877,4.967755
LN6048626-1,279.987173,-317.818078,-398.805564,-65.890107,56.261133,275.067257
LN5653479-1,203.992278,-221.755300,-249.643001,-52.778158,30.130775,205.463689
LN5473349-1,212.418255,-233.784927,-315.137516,-55.311205,35.738194,219.449968
LN6108125-2,208.274361,-227.961000,-311.569779,-55.021770,32.149652,210.431444
LN5563853-1,212.418255,-233.784927,-311.569779,-55.021770,35.738194,219.449968
LN5684836-1,236.020283,-259.761030,-336.146683,-58.998619,40.573658,232.758067
LN5654471-1,103.423456,-64.458767,-129.182119,-57.411375,20.781893,163.668066
LN5654466-1,440.664612,-388.958138,-541.351927,-165.998325,50.955098,486.523537
LN5591731-3,251.331932,-280.454185,-339.949029,-59.323307,41.533497,235.281198
LN5624342-1,236.878373,-260.928676,-339.949029,-59.323307,40.573658,232.758067
LN6139641-1,279.987173,-317.818078,-398.805564,-65.890107,56.058071,274.505002
LN5527264-7,208.274361,-227.961000,-311.569779,-55.021770,32.149652,210.431444
LN6290200-1,208.734056,-228.611664,-311.569779,-55.021770,34.649561,216.673965
LN6291244-1,103.423456,-64.458767,-130.640458,-57.642073,21.597885,165.923931
LN5896798-1,463.059949,-354.114067,-522.099854,-202.807197,20.410693,523.726855
LN5710794-3,463.059949,-354.114067,-522.099854,-202.807197,20.573217,524.291480
LN5742828-1,463.059949,-354.114067,-522.099854,-202.807197,20.573217,524.291480
LN5742828-2,463.059949,-354.114067,-522.099854,-202.807197,20.410693,523.726855
LN5714974-1,463.059949,-354.114067,-522.099854,-202.807197,20.410693,523.726855
LN5815900-1,463.059949,-354.114067,-522.099854,-202.807197,20.573217,524.291480
LN5473414-1,463.059949,-354.114067,-522.099854,-202.807197,20.410693,523.726855
LN5805761-1,390.972210,-391.409274,-529.446022,-123.532180,82.302019,453.412701
LN6350574-1,6.089342,-7.955427,-9.978495,-1.085420,3.172454,8.474262
LN6169250-1,16.262701,-25.611950,-16.489243,-0.039454,9.087330,21.307589
LN5683818-1,16.262701,-25.611950,-17.075029,-0.040707,9.087330,21.307589
LN6199518-1,13.188590,-20.794993,-13.254374,-0.031980,8.849018,20.747829
LN5472354-1,13.188590,-20.794993,0.000000,0.000000,8.849018,20.747829
LN6292826-1,16.262701,-25.611950,-23.827741,-0.057856,9.442730,22.144344
LN5683819-1,13.188590,-20.794993,-11.781318,-0.028355,8.849018,20.747829
LN5926301-1,16.262701,-25.611950,-23.827741,-0.057856,9.442730,22.144344
LN6108131-1,13.188590,-20.794993,-13.254374,-0.031980,8.849018,20.747829
LN6350538-1,16.262701,-25.611950,-22.361415,-0.053320,9.087330,21.307589
LN5774458-1,16.989777,-26.750629,-27.495997,-0.070705,9.442730,22.144344
LN6047566-1,13.188590,-20.794993,-11.781318,-0.028355,8.849018,20.747829
LN5959087-1,16.262701,-25.611950,-23.827741,-0.057856,9.442730,22.144344
LN5744336-1,13.188590,-20.794993,-7.660179,-0.019100,8.849018,20.747829
LN5926302-1,13.188590,-20.794993,-6.777735,-0.017106,8.849018,20.747829
LN6047565-1,16.989777,-26.750629,-23.827741,-0.057856,9.442730,22.144344
LN6290209-1,16.262701,-25.611950,-22.361415,-0.053320,9.442730,22.144344
LN5774457-1,16.989777,-26.750629,-25.292994,-0.062635,9.442730,22.144344
LN5744335-1,16.262701,-25.611950,-22.361415,-0.053320,9.087330,21.307589
LN5956466-1,13.188590,-20.794993,0.000000,0.000000,0.000000,0.000000
LN5532750-1,13.188590,-20.794993,-5.304134,-0.013316,8.849018,20.747829
LN6259995-1,83.670411,-40.059918,-93.498028,-52.037183,-7.463658,89.744059
LN5895787-1,0.000000,0.000000,-39.485435,-3.955176,0.000000,0.000000
LN6351510-1,103.423456,-64.458767,-130.640458,-57.642073,20.781893,163.668066
LN6061815-1,1.732261,-2.262741,-3.917035,-0.424029,1.054244,2.810952
LN6077815-4,5.738851,-8.671299,-72.470835,-0.283868,0.000000,0.000000
LN5985361-1,19.625071,-25.650632,-43.576510,-4.749633,4.231022,11.305145
LN6077815-5,5.445967,-8.227100,-72.470835,-0.283868,0.000000,0.000000
LN6379462-2,15.297090,-20.067697,-46.090648,-4.640859,2.837300,6.879511
LN6298585-1,14.182723,-21.517838,-75.407701,-0.316808,8.904432,21.138422
LN5534970-1,30.712067,-47.591213,-15.624785,-0.299928,11.287087,26.970634
LN6077815-3,5.445967,-8.227100,-72.470835,-0.283868,0.000000,0.000000
LN5867683-3,13.748284,-20.856851,-75.407701,-0.316808,3.621168,8.592542
LN5865235-3,7.350818,-11.111921,-72.470835,-0.283868,0.581707,1.378479
LN6298585-2,14.182723,-21.517838,-75.407701,-0.316808,3.621168,8.592542
LN5683858-2,1.485820,-2.299034,-4.378348,-0.084204,1.195457,2.860084
LN5502533-1,84.878824,-41.587882,-93.498028,-52.037183,-7.463658,89.744059
LN5752776-3,14.905337,-22.623658,-75.407701,-0.316808,8.904432,21.138422
LN5682339-1,35.171654,-54.442919,-15.624785,-0.299928,13.880493,33.138618
LN6047561-1,60.393133,-15.141456,-73.268970,-46.419144,-30.107955,30.161624
LN5774453-1,61.198840,-16.188520,-74.139060,-46.519677,-29.765232,31.000074
LN5649275-1,34.006887,-52.660819,-15.624785,-0.299928,12.348183,29.494327
LN6262266-13,0.818998,-1.076640,-1.488635,-0.158342,0.579878,1.404545
LN5895816-2,1.485820,-2.299034,-4.378348,-0.084204,1.551836,3.710220
LN6132680-1,8.080710,-12.222911,-73.945620,-0.298878,2.098000,4.974541
LN5686080-1,0.818998,-1.076640,-1.488635,-0.158342,0.579878,1.404545
LN5956471-3,14.905337,-22.623658,-75.407701,-0.316808,9.254240,21.967825
LN6001653-2,10.331869,-16.167628,-42.862795,-0.011876,5.339247,12.601909
LN5562934-1,34.006887,-52.660819,-15.624785,-0.299928,12.348183,29.494327
LN5956471-2,14.905337,-22.623658,-75.407701,-0.316808,9.254240,21.967825
LN6350546-1,24.365692,-31.985342,-51.429072,-5.211574,7.710870,18.679396
LN5472375-1,30.271308,-46.914432,-13.439788,-0.259108,10.932265,26.125226
LN6352699-1,11.350878,-17.761708,-42.862795,-0.011876,5.930972,13.997479
LN6138604-1,11.350878,-17.761708,-45.796815,-0.020861,6.520961,15.388075
LN6438273-3,3.404548,-5.267689,-5.866128,-0.115943,2.089557,4.996961
LN5684911-1,0.000000,0.000000,-5.259543,-0.824690,0.000000,0.000000
LN5956463-1,62.004837,-17.234621,-74.139060,-46.519677,-28.966359,32.960817
LN5631690-1,14.905337,-22.623658,-75.407701,-0.316808,9.254240,21.967825
LN5804836-1,15.297090,-20.067697,-46.090648,-4.640859,3.417006,8.284135
LN5865272-1,15.788802,-20.710775,-46.090648,-4.640859,3.417006,8.284135
LN5843536-1,14.905337,-22.623658,-75.407701,-0.316808,8.904432,21.138422
LN5895789-3,30.271308,-46.914432,-13.439788,-0.259108,10.932265,26.125226
LN6106511-1,91.708839,-50.186515,-101.356228,-53.134269,-3.869307,99.027941
LN6017292-1,11.350878,-17.761708,-44.331281,-0.016083,5.930972,13.997479
LN5926308-3,25.667463,-33.694567,-51.429072,-5.211574,7.710870,18.679396
LN5894206-4,8.080710,-12.222911,-73.945620,-0.298878,1.164827,2.761626
LN6076346-1,6.179461,-9.335858,-72.470835,-0.283868,0.000000,0.000000
LN5621841-2,35.171654,-54.442919,-15.624785,-0.299928,13.880493,33.138618
LN5957494-1,0.000000,0.000000,-5.259543,-0.824690,0.000000,0.000000
LN5742898-1,6.179461,-9.335858,-72.470835,-0.283868,0.000000,0.000000
LN5867683-2,13.748284,-20.856851,-75.407701,-0.316808,3.621168,8.592542
LN6320368-1,14.475670,-18.988491,-44.593317,-4.483716,1.965977,4.765402
LN6229809-1,30.712067,-47.591213,-15.624785,-0.299928,11.287087,26.970634
LN6047578-1,34.734908,-53.777020,-15.624785,-0.299928,13.527918,32.301019
LN5593222-1,62.004837,-17.234621,-74.139060,-46.519677,-28.110603,35.071293
LN5865235-2,7.350818,-11.111921,-72.470835,-0.283868,0.581707,1.378479
LN6109158-1,91.708839,-50.186515,-101.356228,-53.134269,-4.083792,98.464728
LN5532791-1,14.475670,-18.988491,-43.696046,-4.389987,0.346176,0.839560
LN5956503-1,14.475670,-18.988491,-43.696046,-4.389987,1.965977,4.765402
LN5867591-1,19.625071,-25.650632,-43.576510,-4.749633,4.231022,11.305145
LN5774496-1,14.475670,-18.988491,-42.193750,-4.233661,0.346176,0.839560
LN5894238-1,10.622555,-16.622547,-42.862795,-0.011876,5.930972,13.997479
LN5894206-3,8.080710,-12.222911,-73.945620,-0.298878,1.164827,2.761626
LN5865271-1,14.475670,-18.988491,-43.696046,-4.389987,0.346176,0.839560
LN6379462-3,14.475670,-18.988491,-46.090648,-4.640859,2.837300,6.879511
LN5746548-1,30.712067,-47.591213,-15.624785,-0.299928,11.287087,26.970634
LN5716230-3,0.715938,-1.077084,0.000000,0.000000,0.000000,0.000000
LN6199527-1,30.856442,-40.514923,-53.647151,-5.452271,9.447608,22.879800
LN5895816-3,1.485820,-2.299034,-4.378348,-0.084204,1.551836,3.710220
LN5895789-2,30.271308,-46.914432,-13.439788,-0.259108,10.932265,26.125226
LN5894238-2,11.350878,-17.761708,-42.862795,-0.011876,5.930972,13.997479
