# Voltage_8500.csv run at 2000-09-01 12:00:00 PDT on 9883 powerflow objects (not all are nodes)
node_name,voltA_real,voltA_imag,voltB_real,voltB_imag,voltC_real,voltC_imag
X3160863C,5.960975,118.420079,5.960975,118.420079,0.000000,0.000000
X2730108C,6.035797,118.058219,6.035797,118.058219,0.000000,0.000000
X2786204C,6.061824,117.957616,6.061824,117.957616,0.000000,0.000000
X2936216C,6.081994,117.832640,6.081994,117.832640,0.000000,0.000000
X3029498C,14.426189,113.758699,14.426189,113.758699,0.000000,0.000000
X2991912A,87.768477,-67.053778,87.768477,-67.053778,0.000000,0.000000
X3104128A,87.752520,-67.047072,87.752520,-67.047072,0.000000,0.000000
X2673315A,87.483049,-67.240548,87.483049,-67.240548,0.000000,0.000000
X2766721A,87.465359,-67.235722,87.465359,-67.235722,0.000000,0.000000
X2991906A,87.461294,-67.231447,87.461294,-67.231447,0.000000,0.000000
X2879054A,87.455271,-67.231593,87.455271,-67.231593,0.000000,0.000000
X3254211B,-106.357158,-39.155339,-106.357158,-39.155339,0.000000,0.000000
X2729407B,-106.293811,-39.113131,-106.293811,-39.113131,0.000000,0.000000
X2691942B,-106.195795,-39.044358,-106.195795,-39.044358,0.000000,0.000000
X3197629B,-106.159551,-39.017991,-106.159551,-39.017991,0.000000,0.000000
X2879065B,-106.161850,-39.022658,-106.161850,-39.022658,0.000000,0.000000
X0247160B,-106.037404,-38.898946,-106.037404,-38.898946,0.000000,0.000000
X0247162B,-106.027708,-38.889496,-106.027708,-38.889496,0.000000,0.000000
X2766732B,-106.008511,-38.872691,-106.008511,-38.872691,0.000000,0.000000
X2897784B,-105.998249,-38.855911,-105.998249,-38.855911,0.000000,0.000000
X0247171B,-106.002147,-38.864573,-106.002147,-38.864573,0.000000,0.000000
X2936279C,13.915864,115.082725,13.915864,115.082725,0.000000,0.000000
X3179678B,-103.671748,-42.446624,-103.671748,-42.446624,0.000000,0.000000
X3179650B,-104.551975,-37.893109,-104.551975,-37.893109,0.000000,0.000000
X2730107C,14.573654,116.648228,14.573654,116.648228,0.000000,0.000000
X3048888C,6.596401,115.751082,6.596401,115.751082,0.000000,0.000000
X3064514C,6.593049,115.767876,6.593049,115.767876,0.000000,0.000000
X2861158C,6.577987,115.856338,6.577987,115.856338,0.000000,0.000000
X2952007C,6.576724,115.862482,6.576724,115.862482,0.000000,0.000000
X3254873C,6.506100,116.060128,6.506100,116.060128,0.000000,0.000000
X2745811C,6.516685,116.027234,6.516685,116.027234,0.000000,0.000000
X3142050C,6.492985,116.125856,6.492985,116.125856,0.000000,0.000000
X2861157C,6.341104,116.837591,6.341104,116.837591,0.000000,0.000000
X3086079B,-105.422845,-50.728521,-105.422845,-50.728521,0.000000,0.000000
X2936276B,-105.421805,-50.727632,-105.421805,-50.727632,0.000000,0.000000
X2861223B,-105.395595,-50.702745,-105.395595,-50.702745,0.000000,0.000000
X3086075B,-105.360621,-50.665981,-105.360621,-50.665981,0.000000,0.000000
X2730187A,93.557382,-66.136841,93.557382,-66.136841,0.000000,0.000000
X3104856A,93.802414,-65.933237,93.802414,-65.933237,0.000000,0.000000
X2861222A,90.639922,-67.158320,90.639922,-67.158320,0.000000,0.000000
X2917330A,90.648181,-67.159478,90.648181,-67.159478,0.000000,0.000000
X2879794A,90.658585,-67.165736,90.658585,-67.165736,0.000000,0.000000
X2936271A,90.953177,-66.987001,90.953177,-66.987001,0.000000,0.000000
X2955074A,90.686539,-67.249887,90.686539,-67.249887,0.000000,0.000000
X3030199C,12.429416,116.234687,12.429416,116.234687,0.000000,0.000000
X2730163C,12.539976,116.181537,12.539976,116.181537,0.000000,0.000000
X2992624A,90.834934,-67.181914,90.834934,-67.181914,0.000000,0.000000
X2692654A,90.808469,-67.205683,90.808469,-67.205683,0.000000,0.000000
X2842379A,90.547763,-67.404860,90.547763,-67.404860,0.000000,0.000000
X2805031C,12.752185,116.077745,12.752185,116.077745,0.000000,0.000000
X3068944B,-104.582109,-43.917900,-104.582109,-43.917900,0.000000,0.000000
X2767407B,-104.599465,-43.938533,-104.599465,-43.938533,0.000000,0.000000
X2879767B,-104.600540,-43.939361,-104.600540,-43.939361,0.000000,0.000000
X2711224B,-104.563131,-43.910786,-104.563131,-43.910786,0.000000,0.000000
X3142098B,-104.548987,-43.895424,-104.548987,-43.895424,0.000000,0.000000
X2748839B,-104.549754,-43.900507,-104.549754,-43.900507,0.000000,0.000000
X2917310B,-104.547400,-43.896518,-104.547400,-43.896518,0.000000,0.000000
X2861218C,12.979371,115.970040,12.979371,115.970040,0.000000,0.000000
X2955081A,90.591813,-67.523356,90.591813,-67.523356,0.000000,0.000000
X3160878C,13.572330,115.249234,13.572330,115.249234,0.000000,0.000000
X2917336C,13.573146,115.243520,13.573146,115.243520,0.000000,0.000000
X2674047C,11.894267,116.500253,11.894267,116.500253,0.000000,0.000000
X3160865A,90.930453,-67.004861,90.930453,-67.004861,0.000000,0.000000
X2767408C,11.661690,116.601849,11.661690,116.601849,0.000000,0.000000
X3104853C,11.663450,116.605647,11.663450,116.605647,0.000000,0.000000
X3254915B,-104.770483,-44.440117,-104.770483,-44.440117,0.000000,0.000000
X3048963B,-104.771297,-44.439731,-104.771297,-44.439731,0.000000,0.000000
X2711226B,-104.809626,-44.521216,-104.809626,-44.521216,0.000000,0.000000
X3217052C,11.665729,116.591480,11.665729,116.591480,0.000000,0.000000
X3217053C,11.661974,116.597624,11.661974,116.597624,0.000000,0.000000
X3086074C,11.662838,116.594710,11.662838,116.594710,0.000000,0.000000
X3067507C,11.577456,116.649651,11.577456,116.649651,0.000000,0.000000
X2955078A,91.123818,-66.792911,91.123818,-66.792911,0.000000,0.000000
X2955077C,11.326677,116.793540,11.326677,116.793540,0.000000,0.000000
X3160872C,11.435084,116.757864,11.435084,116.757864,0.000000,0.000000
X3198348A,90.356418,-66.862646,90.356418,-66.862646,0.000000,0.000000
X2711225C,11.549010,116.722906,11.549010,116.722906,0.000000,0.000000
X3030200C,11.549474,116.720041,11.549474,116.720041,0.000000,0.000000
X3048962A,89.966852,-66.893356,89.966852,-66.893356,0.000000,0.000000
X3160861C,11.858573,116.639669,11.858573,116.639669,0.000000,0.000000
X3104850C,11.913920,116.594669,11.913920,116.594669,0.000000,0.000000
X3251799A,88.064964,-67.036895,88.064964,-67.036895,0.000000,0.000000
X2936211C,12.542036,116.463266,12.542036,116.463266,0.000000,0.000000
X2842329C,12.542370,116.460982,12.542370,116.460982,0.000000,0.000000
X3104796C,12.622841,116.443901,12.622841,116.443901,0.000000,0.000000
X3236004C,12.542133,116.462603,12.542133,116.462603,0.000000,0.000000
X3160896C,12.619705,116.444438,12.619705,116.444438,0.000000,0.000000
X3123452C,12.741172,116.428574,12.741172,116.428574,0.000000,0.000000
X3254869B,-104.640197,-40.212874,-104.640197,-40.212874,0.000000,0.000000
X3030126C,12.913281,116.382412,12.913281,116.382412,0.000000,0.000000
X2767341C,12.886804,116.400771,12.886804,116.400771,0.000000,0.000000
X3254870C,12.914158,116.376573,12.914158,116.376573,0.000000,0.000000
X3048887B,-104.620971,-39.896825,-104.620971,-39.896825,0.000000,0.000000
X2955005B,-104.612094,-39.896036,-104.612094,-39.896036,0.000000,0.000000
X3216988B,-104.605780,-39.889138,-104.605780,-39.889138,0.000000,0.000000
X3179607B,-104.606271,-39.889491,-104.606271,-39.889491,0.000000,0.000000
X2898457A,85.134445,-67.223732,85.134445,-67.223732,0.000000,0.000000
X2767340A,85.111140,-67.225477,85.111140,-67.225477,0.000000,0.000000
X2767340B,-104.593820,-39.338464,-104.593820,-39.338464,0.000000,0.000000
X2767340C,13.110862,116.343248,13.110862,116.343248,0.000000,0.000000
X3067478A,84.670668,-67.256021,84.670668,-67.256021,0.000000,0.000000
X2730149C,13.300832,116.336044,13.300832,116.336044,0.000000,0.000000
X2989566B,-104.416684,-38.496058,-104.416684,-38.496058,0.000000,0.000000
X2973791A,83.712428,-67.337092,83.712428,-67.337092,0.000000,0.000000
X3029055B,-104.634601,-40.203361,-104.634601,-40.203361,0.000000,0.000000
X3067506C,9.215467,117.464050,9.215467,117.464050,0.000000,0.000000
X2898515C,9.223791,117.433427,9.223791,117.433427,0.000000,0.000000
X3198347C,9.222278,117.428872,9.222278,117.428872,0.000000,0.000000
X3048946C,9.222113,117.429775,9.222113,117.429775,0.000000,0.000000
X3048966C,9.217515,117.454939,9.217515,117.454939,0.000000,0.000000
X2992656A,93.565485,-66.139889,93.565485,-66.139889,0.000000,0.000000
X2973833B,-105.256974,-47.907556,-105.256974,-47.907556,0.000000,0.000000
X2786266A,93.530379,-66.024726,93.530379,-66.024726,0.000000,0.000000
X2917333A,93.155009,-66.264720,93.155009,-66.264720,0.000000,0.000000
X2842383A,93.038228,-66.168222,93.038228,-66.168222,0.000000,0.000000
X2842384C,10.436618,117.115339,10.436618,117.115339,0.000000,0.000000
X3160871C,10.711958,117.026733,10.711958,117.026733,0.000000,0.000000
X3030203C,10.713128,117.019833,10.713128,117.019833,0.000000,0.000000
X3179673C,10.710652,117.020548,10.710652,117.020548,0.000000,0.000000
X3048965B,-105.036170,-45.318995,-105.036170,-45.318995,0.000000,0.000000
X2692660A,91.111596,-66.792946,91.111596,-66.792946,0.000000,0.000000
X2805034A,92.159866,-66.553357,92.159866,-66.553357,0.000000,0.000000
X2898522A,93.554834,-66.133872,93.554834,-66.133872,0.000000,0.000000
X2692661A,93.559655,-66.135651,93.559655,-66.135651,0.000000,0.000000
X3067448C,6.332349,116.860730,6.332349,116.860730,0.000000,0.000000
X2935552C,13.620864,114.956124,13.620864,114.956124,0.000000,0.000000
X2822864C,13.704039,114.356944,13.704039,114.356944,0.000000,0.000000
X2822865C,13.702668,114.363561,13.702668,114.363561,0.000000,0.000000
X2916605C,13.702236,114.369746,13.702236,114.369746,0.000000,0.000000
X3085394C,13.702608,114.367108,13.702608,114.367108,0.000000,0.000000
X2804250C,13.720103,114.256285,13.720103,114.256285,0.000000,0.000000
X3048205C,13.756062,113.997657,13.756062,113.997657,0.000000,0.000000
X3048228C,13.789361,113.756465,13.789361,113.756465,0.000000,0.000000
X2935550C,13.809189,113.609046,13.809189,113.609046,0.000000,0.000000
X2710509C,13.807230,113.605213,13.807230,113.605213,0.000000,0.000000
X2822862C,13.807655,113.601926,13.807655,113.601926,0.000000,0.000000
X3066806C,13.808083,113.600537,13.808083,113.600537,0.000000,0.000000
X2916606C,13.703782,114.358770,13.703782,114.358770,0.000000,0.000000
X3235243C,19.257197,112.584709,19.257197,112.584709,0.000000,0.000000
X2786273B,-109.087392,-42.886674,-109.087392,-42.886674,0.000000,0.000000
X2805036B,-109.079742,-42.885077,-109.079742,-42.885077,0.000000,0.000000
X3178997C,16.864116,114.453273,16.864116,114.453273,0.000000,0.000000
X3122849B,-104.885142,-38.185920,-104.885142,-38.185920,0.000000,0.000000
X2766750C,16.887897,114.421597,16.887897,114.421597,0.000000,0.000000
X2763153A,88.163326,-70.620860,88.163326,-70.620860,0.000000,0.000000
X3104157C,16.898396,114.415977,16.898396,114.415977,0.000000,0.000000
X_293471A,88.370349,-70.826132,88.370349,-70.826132,0.000000,0.000000
X_293471B,-105.489288,-38.595090,-105.489288,-38.595090,0.000000,0.000000
X_293471C,16.912691,114.414405,16.912691,114.414405,0.000000,0.000000
X2748158A,88.840817,-70.849766,88.840817,-70.849766,0.000000,0.000000
X3104133A,88.547607,-71.022517,88.547607,-71.022517,0.000000,0.000000
X2673346C,16.924190,114.479574,16.924190,114.479574,0.000000,0.000000
X3254238B,-105.610650,-38.668341,-105.610650,-38.668341,0.000000,0.000000
X3048230C,16.920664,114.346578,16.920664,114.346578,0.000000,0.000000
X2841637C,16.924747,114.310444,16.924747,114.310444,0.000000,0.000000
X2897780B,-106.156805,-39.000298,-106.156805,-39.000298,0.000000,0.000000
X3235255B,-106.105444,-38.972061,-106.105444,-38.972061,0.000000,0.000000
X3216370A,88.686076,-71.117214,88.686076,-71.117214,0.000000,0.000000
X3216370B,-106.028293,-38.925990,-106.028293,-38.925990,0.000000,0.000000
X3216370C,16.936988,114.551925,16.936988,114.551925,0.000000,0.000000
X2785527A,88.947958,-70.938392,88.947958,-70.938392,0.000000,0.000000
X2766729A,88.689814,-71.126536,88.689814,-71.126536,0.000000,0.000000
X3197641A,83.894430,-77.673552,83.894430,-77.673552,0.000000,0.000000
X2973161A,83.618551,-77.841507,83.618551,-77.841507,0.000000,0.000000
X2673306C,13.933722,112.698748,13.933722,112.698748,0.000000,0.000000
X2785515C,13.935959,112.677971,13.935959,112.677971,0.000000,0.000000
X2729429A,83.257570,-77.620499,83.257570,-77.620499,0.000000,0.000000
X2841633A,83.253111,-77.619633,83.253111,-77.619633,0.000000,0.000000
X3235258A,83.190228,-77.250423,83.190228,-77.250423,0.000000,0.000000
X3235258B,-111.683438,-30.083125,-111.683438,-30.083125,0.000000,0.000000
X3235258C,17.400926,113.388284,17.400926,113.388284,0.000000,0.000000
X2729414A,82.502331,-77.175255,82.502331,-77.175255,0.000000,0.000000
X2729414B,-111.642930,-30.096869,-111.642930,-30.096869,0.000000,0.000000
X2729414C,17.326192,113.115057,17.326192,113.115057,0.000000,0.000000
X2973167B,-111.608558,-30.106480,-111.608558,-30.106480,0.000000,0.000000
X3189189B,-111.582094,-30.106520,-111.582094,-30.106520,0.000000,0.000000
X3189188C,17.277329,112.833395,17.277329,112.833395,0.000000,0.000000
X2935560C,17.260431,112.791854,17.260431,112.791854,0.000000,0.000000
X2916610B,-111.564678,-30.105089,-111.564678,-30.105089,0.000000,0.000000
X3216368C,17.260225,112.789416,17.260225,112.789416,0.000000,0.000000
X3207907A,82.154693,-76.971433,82.154693,-76.971433,0.000000,0.000000
X3207907B,-111.561730,-30.084257,-111.561730,-30.084257,0.000000,0.000000
X3207907C,17.275751,112.820966,17.275751,112.820966,0.000000,0.000000
X2973166C,17.257540,112.740474,17.257540,112.740474,0.000000,0.000000
X2710532C,17.253842,112.746991,17.253842,112.746991,0.000000,0.000000
X2860504A,82.313079,-76.760459,82.313079,-76.760459,0.000000,0.000000
X3085403A,82.025105,-76.925922,82.025105,-76.925922,0.000000,0.000000
X2954355A,82.352739,-76.768034,82.352739,-76.768034,0.000000,0.000000
X3122827A,82.120619,-76.960478,82.120619,-76.960478,0.000000,0.000000
X3195751A,82.718999,-78.172285,82.718999,-78.172285,0.000000,0.000000
X2766724C,17.532197,113.836959,17.532197,113.836959,0.000000,0.000000
X3197647A,83.259176,-77.619129,83.259176,-77.619129,0.000000,0.000000
X2821010A,82.727425,-78.179080,82.727425,-78.179080,0.000000,0.000000
X2895461A,82.749182,-78.189043,82.749182,-78.189043,0.000000,0.000000
X2952014A,83.047258,-78.036666,83.047258,-78.036666,0.000000,0.000000
X3010585A,82.777181,-78.206271,82.777181,-78.206271,0.000000,0.000000
X3120502A,83.039581,-78.032471,83.039581,-78.032471,0.000000,0.000000
X3101789A,81.804485,-77.408421,81.804485,-77.408421,0.000000,0.000000
X3178982A,81.748500,-77.377864,81.748500,-77.377864,0.000000,0.000000
X2841623A,82.009348,-77.201704,82.009348,-77.201704,0.000000,0.000000
X3010563A,82.010500,-77.202107,82.010500,-77.202107,0.000000,0.000000
X2766727B,-104.116457,-37.645499,-104.116457,-37.645499,0.000000,0.000000
X3029507B,-104.115216,-37.641586,-104.115216,-37.641586,0.000000,0.000000
X3197643B,-104.120241,-37.645712,-104.120241,-37.645712,0.000000,0.000000
X3122823B,-104.145744,-37.663419,-104.145744,-37.663419,0.000000,0.000000
X2766726B,-104.273433,-37.753921,-104.273433,-37.753921,0.000000,0.000000
X2785526B,-104.271498,-37.752571,-104.271498,-37.752571,0.000000,0.000000
X2973162B,-104.443577,-37.869440,-104.443577,-37.869440,0.000000,0.000000
X3010570A,88.036758,-70.057645,88.036758,-70.057645,0.000000,0.000000
X2991919A,87.975777,-70.028899,87.975777,-70.028899,0.000000,0.000000
X3122824A,87.902220,-69.995792,87.902220,-69.995792,0.000000,0.000000
X2860489A,87.902284,-69.995820,87.902284,-69.995820,0.000000,0.000000
X3104131A,87.610478,-70.172791,87.610478,-70.172791,0.000000,0.000000
X3048210A,87.579778,-70.161247,87.579778,-70.161247,0.000000,0.000000
X2897778A,87.552916,-70.144429,87.552916,-70.144429,0.000000,0.000000
X3104132A,87.777551,-69.939550,87.777551,-69.939550,0.000000,0.000000
X3085402A,87.497119,-70.124104,87.497119,-70.124104,0.000000,0.000000
X2804252A,87.488337,-70.117982,87.488337,-70.117982,0.000000,0.000000
X3048214A,87.483678,-70.115925,87.483678,-70.115925,0.000000,0.000000
X3235275B,-104.653620,-38.016871,-104.653620,-38.016871,0.000000,0.000000
X2897779C,16.868352,114.437453,16.868352,114.437453,0.000000,0.000000
X2804261C,16.866270,114.434277,16.866270,114.434277,0.000000,0.000000
X3178980C,16.866596,114.431400,16.866596,114.431400,0.000000,0.000000
X2973164A,87.551241,-70.143685,87.551241,-70.143685,0.000000,0.000000
X2748132A,81.403502,-76.252820,81.403502,-76.252820,0.000000,0.000000
X3254205C,16.928210,114.300244,16.928210,114.300244,0.000000,0.000000
X3010569A,88.506210,-71.006064,88.506210,-71.006064,0.000000,0.000000
X2673321A,88.493622,-70.997865,88.493622,-70.997865,0.000000,0.000000
X2954354A,88.495880,-70.998879,88.495880,-70.998879,0.000000,0.000000
X2710519A,88.495457,-70.996256,88.495457,-70.996256,0.000000,0.000000
X3066819A,88.486139,-70.994579,88.486139,-70.994579,0.000000,0.000000
X3029499A,88.490240,-70.993947,88.490240,-70.993947,0.000000,0.000000
X2897772A,88.742537,-70.805052,88.742537,-70.805052,0.000000,0.000000
X3122826A,89.047887,-71.414063,89.047887,-71.414063,0.000000,0.000000
X2691953A,89.145133,-71.098971,89.145133,-71.098971,0.000000,0.000000
X2860491A,88.972713,-71.346217,88.972713,-71.346217,0.000000,0.000000
X2860491B,-106.363995,-39.125362,-106.363995,-39.125362,0.000000,0.000000
X2991922A,89.396518,-71.296157,89.396518,-71.296157,0.000000,0.000000
X2991923A,89.196767,-71.530324,89.196767,-71.530324,0.000000,0.000000
X3085400C,15.965038,114.375937,15.965038,114.375937,0.000000,0.000000
X3141399C,15.967144,114.379528,15.967144,114.379528,0.000000,0.000000
X2954351C,15.959720,114.395542,15.959720,114.395542,0.000000,0.000000
X3235266C,15.954709,114.461128,15.954709,114.461128,0.000000,0.000000
X2841626C,15.946442,114.505497,15.946442,114.505497,0.000000,0.000000
X2954350C,15.947512,114.500210,15.947512,114.500210,0.000000,0.000000
X3178977C,15.940734,114.556041,15.940734,114.556041,0.000000,0.000000
X3160105C,15.941163,114.552516,15.941163,114.552516,0.000000,0.000000
X2691945C,15.932313,114.645511,15.932313,114.645511,0.000000,0.000000
X3010567C,15.929820,114.645900,15.929820,114.645900,0.000000,0.000000
X2841625C,15.948652,114.487271,15.948652,114.487271,0.000000,0.000000
X2897776C,15.963017,114.387217,15.963017,114.387217,0.000000,0.000000
X3254215C,15.961154,114.386633,15.961154,114.386633,0.000000,0.000000
X3122819C,15.967079,114.383619,15.967079,114.383619,0.000000,0.000000
X2748133C,15.960429,114.388310,15.960429,114.388310,0.000000,0.000000
X3085399C,15.960713,114.385857,15.960713,114.385857,0.000000,0.000000
X2879074A,81.885642,-76.516140,81.885642,-76.516140,0.000000,0.000000
X3122820A,81.608418,-76.686239,81.608418,-76.686239,0.000000,0.000000
X2710517A,81.915876,-76.531240,81.915876,-76.531240,0.000000,0.000000
X3197639A,81.692712,-76.729798,81.692712,-76.729798,0.000000,0.000000
X3160106A,81.995817,-76.893215,81.995817,-76.893215,0.000000,0.000000
X3008248A,80.778037,-76.596429,80.778037,-76.596429,0.000000,0.000000
X3235247A,81.912844,-77.219657,81.912844,-77.219657,0.000000,0.000000
X2673312A,81.642995,-77.390198,81.642995,-77.390198,0.000000,0.000000
X2691944A,81.648662,-77.393284,81.648662,-77.393284,0.000000,0.000000
X2710516A,81.657076,-77.397943,81.657076,-77.397943,0.000000,0.000000
X2804256B,-110.876113,-28.005969,-110.876113,-28.005969,0.000000,0.000000
X2954347B,-110.897004,-28.002862,-110.897004,-28.002862,0.000000,0.000000
X3178975B,-108.290221,-27.612559,-108.290221,-27.612559,0.000000,0.000000
X3160100B,-107.851126,-27.373204,-107.851126,-27.373204,0.000000,0.000000
X3085390B,-107.849964,-27.372286,-107.849964,-27.372286,0.000000,0.000000
X2748152B,-110.804677,-27.977008,-110.804677,-27.977008,0.000000,0.000000
X2729434B,-110.726376,-27.950090,-110.726376,-27.950090,0.000000,0.000000
